datetime,solar,clear_sky_solar,wind50,cloud,temp,solar_ratio,solar_effective,solar_eff_norm,wind_norm,clear_ratio_norm,renewable_index
2025-04-03 12:00:00,443.3,850.58,8.03,100.0,7.67,0.521173787298079,0.0,0.0,0.4264471587891662,0.490298562932079,0.2259938602231657
2025-04-03 13:00:00,314.95,792.38,7.22,100.0,7.89,0.39747343446326255,0.0,0.0,0.3834306956983537,0.3739264300519318,0.18981449471989248
2025-04-03 14:00:00,277.95,679.03,5.71,100.0,8.39,0.40933390277307335,0.0,0.0,0.3032395114179501,0.38508426398319934,0.16798870622202489
2025-04-03 15:00:00,382.52,520.05,5.0,94.72,8.35,0.7355446591673878,20.197055999999982,0.02079203308409823,0.2655337227827934,0.6919697386005994,0.22845008109700704
2025-04-03 16:00:00,222.4,329.75,4.05,83.26,8.0,0.6744503411675512,37.22976,0.0383264967742347,0.21508231545406267,0.6344947522358243,0.21058689347050102
2025-04-03 17:00:00,85.45,131.68,4.21,75.63,6.68,0.6489216281895505,20.824165000000004,0.021437615840086837,0.22357939458311207,0.6104784037707383,0.1998883070491247
2025-04-03 18:00:00,5.15,6.07,4.74,57.73,5.05,0.8484349258649094,2.1769050000000005,0.002241033583356847,0.2517259691980882,0.798172193289974,0.2362727462090997
2025-04-04 05:00:00,4.55,5.05,7.64,30.06,-1.76,0.900990099009901,3.18227,0.003276015233236633,0.40573552841210836,0.8476139083102624,0.2928814478023033
2025-04-04 06:00:00,85.0,121.82,6.47,58.25,0.86,0.6977507798391069,35.4875,0.03653291222601633,0.3436006372809347,0.6564148331661741,0.2526296139305234
2025-04-04 07:00:00,205.07,317.73,4.69,77.67,2.64,0.6454222138293519,45.79213099999998,0.04714110327482187,0.24907063197026028,0.6071863006878027,0.21972900136604956
2025-04-04 08:00:00,321.38,506.88,4.71,97.97,4.29,0.6340356691919192,6.524013999999995,0.006716202347962002,0.2501327668613914,0.5964743143819714,0.1976927941087927
2025-04-04 09:00:00,431.02,661.8,7.03,99.61,6.07,0.6512843759443941,1.6809780000000063,0.0017304972660194355,0.3733404142326076,0.6127011783173566,0.2354076085662633
2025-04-04 10:00:00,461.65,776.95,5.17,99.46,8.63,0.5941823798185211,2.492910000000033,0.0025663476496614185,0.2745618693574084,0.5589820018671869,0.19544813500549063
2025-04-04 11:00:00,552.78,832.38,6.03,99.8,9.59,0.6640957255099834,1.105560000000001,0.0011381282547543404,0.3202336696760489,0.6247535616764536,0.22158987736548255
2025-04-04 12:00:00,324.33,801.33,3.46,100.0,9.29,0.4047396203811163,0.0,0.0,0.18374933616569306,0.38076215471872793,0.13127723179345352
2025-04-04 13:00:00,449.4,741.47,3.16,99.9,9.08,0.6060933011450227,0.4493999999999505,0.00046263869684733876,0.16781731279872547,0.5701872998923555,0.1646139731665124
2025-04-04 14:00:00,234.8,628.15,4.91,99.52,8.55,0.3737960678181963,1.1270400000000063,0.0011602410255782932,0.2607541157727032,0.3516517510043221,0.14913670544546453
2025-04-04 15:00:00,218.25,464.25,1.97,99.47,8.89,0.4701130856219709,1.1567249999999938,0.001190800504251878,0.10462028677642062,0.4422627843410485,0.12043404315326182
2025-04-04 16:00:00,135.45,277.38,5.03,99.52,6.51,0.48831927319922125,0.6501600000000035,0.0006693128062801524,0.2671269251194902,0.4593904063035328,0.1723508151996937
2025-04-04 17:00:00,52.92,98.45,5.89,97.56,5.53,0.5375317420010157,1.2912479999999988,0.0013292863641005735,0.31279872543813064,0.5056874444891072,0.19564174971131093
2025-04-04 18:00:00,2.78,4.82,2.89,98.99,3.83,0.5767634854771784,0.028077999999999992,2.890513869621941e-05,0.15347849176845463,0.5425950325460659,0.15457700660909768
2025-04-05 05:00:00,3.92,4.7,6.81,80.4,0.41,0.8340425531914893,0.7683199999999998,0.0007909536349839483,0.36165693043016467,0.7846324493294343,0.2658190458124282
2025-04-05 06:00:00,85.7,102.07,7.54,58.85,1.33,0.8396198687175469,35.26555,0.03630442388875492,0.4004248539564525,0.7898793551679292,0.29625553916489905
2025-04-05 07:00:00,245.38,287.2,8.01,43.37,3.46,0.8543871866295265,138.958694,0.14305222320377212,0.42538502389803506,0.8037718319713792,0.3598959851655724
2025-04-05 08:00:00,435.05,479.9,8.78,29.23,6.05,0.9065430297978746,307.884885,0.3169547440485279,0.46627721720658527,0.8528378740041617,0.4689281119870719
2025-04-05 09:00:00,535.9,653.83,8.35,60.52,8.14,0.8196320144380037,211.57331999999997,0.21780597474961227,0.443441317047265,0.7710756154784063,0.3961505055846669
2025-04-05 10:00:00,539.3,778.47,8.42,76.93,9.17,0.6927691497424434,124.41650999999993,0.1280816467572323,0.44715878916622415,0.6517283233359006,0.3285341247956635
2025-04-05 11:00:00,515.7,846.28,8.2,99.74,8.73,0.6093727844212318,1.340820000000024,0.0013803186860412288,0.4354753053637812,0.573272500983955,0.24598725114894598
2025-04-05 12:00:00,591.88,852.53,9.26,73.84,9.11,0.6942629584882644,154.83580799999996,0.15939705482517272,0.4917684545937334,0.6531336363029406,0.3578557910512945
2025-04-05 13:00:00,729.45,799.62,9.7,56.67,9.0,0.9122458167629625,316.070685,0.3253816862929724,0.5151354221986192,0.8582028181395642,0.48887203343398483
2025-04-05 14:00:00,591.47,691.53,10.09,94.37,8.61,0.8553063496883723,33.29976099999995,0.03428072548813864,0.5358470525756771,0.8046365422423787,0.33882178696524823
2025-04-05 15:00:00,414.77,536.42,10.55,95.21,8.52,0.7732187465046046,19.86748300000002,0.020452751323448325,0.5602761550716941,0.7274119487258959,0.32379161192841155
2025-04-05 16:00:00,275.0,348.17,10.22,81.0,8.03,0.7898440417037653,52.249999999999986,0.05378921208339142,0.5427509293680298,0.7430523330720257,0.3383303514665098
2025-04-05 17:00:00,115.3,146.77,9.79,69.17,6.14,0.785582884785719,35.54699,0.03659415471839607,0.5199150292087095,0.7390436143600247,0.3220803089938158
2025-04-05 18:00:00,7.4,8.43,9.09,53.4,3.37,0.877817319098458,3.4484,0.0035499850516433878,0.4827403080191185,0.8258139234172697,0.3117598696150112
2025-04-06 05:00:00,8.2,8.32,3.56,4.2,-3.93,0.9855769230769229,7.855599999999999,0.008087015013249564,0.18906001062134895,0.9271896646008019,0.24619944361318985
2025-04-06 06:00:00,146.62,148.32,1.96,3.67,-1.51,0.9885382955771306,141.239046,0.14539975119138523,0.10408921933085502,0.9299756003415186,0.2899217614632529
2025-04-06 07:00:00,349.8,353.23,1.31,3.13,0.69,0.9902896130000283,338.85126,0.3488333452414242,0.06956983536909188,0.9316231667322541,0.38161225657789044
2025-04-06 08:00:00,541.35,545.85,1.44,2.6,4.22,0.9917559769167353,527.2749,0.542807682724383,0.07647371216144451,0.9330026607486823,0.4809464871603613
2025-04-06 09:00:00,700.5,705.28,2.73,2.07,5.87,0.993222549909256,685.99965,0.7062082423537281,0.14498141263940523,0.9343823514549162,0.5834750152596688
2025-04-06 10:00:00,817.17,818.12,2.02,1.54,7.22,0.9988388011538649,804.5855819999999,0.8282875504198455,0.10727562400424855,0.9396658863935649,0.6342596396899103
2025-04-06 11:00:00,860.97,874.97,1.85,14.22,8.41,0.9839994514097626,738.540066,0.7602964256871945,0.09824747742963358,0.9257056450466251,0.5947635850818124
2025-04-06 12:00:00,864.9,866.62,2.95,2.73,9.26,0.9980152777457247,841.28823,0.8660714072101625,0.15666489644184814,0.9388911499171866,0.667813402521073
2025-04-06 13:00:00,798.65,803.12,3.78,9.4,9.81,0.9944342065942823,723.5769,0.744892465698429,0.20074349442379183,0.93552222753064,0.6197737266824801
2025-04-06 14:00:00,676.95,685.75,4.16,8.39,10.08,0.9871673350346337,620.153895,0.6384227633013639,0.22092405735528414,0.9286858578406388,0.571225770425395
2025-04-06 15:00:00,499.83,523.6,4.62,31.69,10.06,0.9546027501909854,341.433873,0.35149203841628207,0.24535315985130116,0.8980504545635574,0.4289620580762429
2025-04-06 16:00:00,306.62,331.1,5.19,27.0,9.6,0.9260646330413772,223.83259999999999,0.2304263960301803,0.2756240042485396,0.8712029841645184,0.3721409961225557
2025-04-06 17:00:00,122.57,132.43,5.21,21.67,7.65,0.925545571245186,96.009081,0.09883737454240205,0.2766861391396708,0.8707146724747367,0.3065674635080496
2025-04-06 18:00:00,6.8,7.22,5.89,17.2,4.33,0.9418282548476454,5.630400000000001,0.005796263726589994,0.31279872543813064,0.8860327421197044,0.2739442979186751
2025-04-07 05:00:00,6.12,8.35,10.47,57.28,-0.32,0.732934131736527,2.6144640000000003,0.002691482460868745,0.5560276155071695,0.6895138632687233,0.3060567985363299
2025-04-07 06:00:00,74.32,148.55,10.39,76.91,-0.44,0.5003029283069673,17.160487999999997,0.017666012028449637,0.5517790759426447,0.47066412923664935,0.2684995546443481
2025-04-07 07:00:00,172.77,358.23,12.51,87.43,0.6,0.48228791558495937,21.717188999999987,0.0223569470808822,0.6643653744025492,0.45371635660480775,0.3012313571821674
2025-04-07 08:00:00,286.45,554.67,12.57,99.19,1.24,0.5164331945120523,2.320244999999999,0.0023885961797211197,0.6675517790759428,0.48583881095091175,0.29862759400282574
2025-04-07 09:00:00,374.4,718.03,11.78,98.05,1.43,0.5214266813364344,7.300800000000027,0.0075158713794914005,0.6255974508762613,0.49053647509612436,0.28954446597184896
2025-04-07 10:00:00,503.8,835.3,10.58,96.39,1.81,0.6031365976295942,18.187180000000012,0.018722948941986905,0.561869357408391,0.5674057565377936,0.29140343300106947
2025-04-07 11:00:00,596.72,894.72,9.6,96.14,2.44,0.6669349070100143,23.03339199999998,0.023711923584457235,0.5098247477429634,0.6274245452203215,0.290288295159182
2025-04-07 12:00:00,535.42,891.72,8.9,84.69,3.26,0.6004351141613959,81.972802,0.0843876063511551,0.47265002655337235,0.5648643135594176,0.2969616738534728
2025-04-07 13:00:00,642.5,833.83,8.39,96.3,3.78,0.7705407577084058,23.772500000000022,0.024472804674687543,0.4455655868295274,0.7248926085550642,0.29088460009721484
2025-04-07 14:00:00,590.58,718.5,8.03,78.19,4.13,0.8219624217118998,128.80549800000006,0.13259992821873406,0.4264471587891662,0.7732679654493465,0.3488877048359862
2025-04-07 15:00:00,429.3,557.3,8.09,60.21,3.93,0.7703211914588194,170.81847000000002,0.17585054374335768,0.42963356346255976,0.7246860497847187,0.36175255086739055
2025-04-07 16:00:00,289.2,363.75,8.39,46.66,3.27,0.7950515463917526,154.25928000000002,0.15880354311485673,0.4455655868295274,0.7479513362974545,0.3626617148657775
2025-04-07 17:00:00,129.57,157.75,8.28,35.54,1.92,0.8213629160063391,83.52082200000001,0.08598122886004184,0.4397238449283059,0.7727039754846367,0.32944856300544
2025-04-07 18:00:00,9.55,10.52,8.09,19.33,-0.07,0.9077946768060837,7.703985,0.007930933646933327,0.42963356346255976,0.854015371308093,0.3036586101238532
2025-04-08 05:00:00,11.23,11.4,2.07,3.95,-5.83,0.9850877192982456,10.786415,0.011104167733099992,0.10993096123207648,0.9267294420886338,0.22387726065389973
2025-04-08 06:00:00,159.55,161.48,2.26,3.39,-3.9,0.9880480554867477,154.141255,0.1586820412630645,0.12002124269782262,0.9295144029105186,0.30125027402298277
2025-04-08 07:00:00,366.25,369.27,2.63,2.83,-2.04,0.9918217022774664,355.885125,0.36636900413300044,0.13967073818374934,0.9330644924269056,0.41169862200700613
2025-04-08 08:00:00,559.75,562.72,2.99,2.27,-0.18,0.9947220642593119,547.043675,0.5631588182479016,0.1587891662241105,0.9357930320164617,0.5163747653944764
2025-04-08 09:00:00,720.3,722.55,3.2,1.72,1.41,0.9968860286485365,707.91084,0.7287649054333355,0.16994158258098782,0.9378287994631966,0.6029306873836034
2025-04-08 10:00:00,833.97,835.28,3.33,1.16,2.77,0.9984316636337516,824.295948,0.8485785562957358,0.17684545937334042,0.9392828683947853,0.665199489638827
2025-04-08 11:00:00,891.95,892.45,3.55,0.6,3.92,0.9994397445235027,886.5983,0.9127162486406566,0.18852894317578334,0.9402312288526791,0.7009630530435992
2025-04-08 12:00:00,886.58,886.6,3.74,0.04,4.85,0.9999774419129258,886.2253680000001,0.9123323305843757,0.1986192246415295,0.9407370721313544,0.7038993471109176
2025-04-08 13:00:00,808.03,823.35,3.76,18.0,5.58,0.9813930892087204,662.5846,0.6821034176572073,0.19968135953266067,0.9232536881892465,0.5856068543262511
2025-04-08 14:00:00,684.5,705.45,3.59,15.98,6.04,0.9703026437026011,575.1169,0.5920590412792847,0.1906532129580457,0.9128202595969968,0.5357895364464554
2025-04-08 15:00:00,525.9,542.15,3.25,17.49,6.14,0.9700267453656737,433.92009,0.4467027703015177,0.17259691980881572,0.912560705948276,0.45764260228305875
2025-04-08 16:00:00,312.6,347.17,2.58,34.4,5.78,0.9004234236829219,205.06560000000002,0.2111065464001515,0.1370154009559214,0.847080803796493,0.31607405424615076
2025-04-08 17:00:00,120.32,143.82,1.19,50.44,4.7,0.8366013071895425,59.630592,0.061387226023850425,0.06319702602230484,0.7870396183749961,0.2070606444936159
2025-04-08 18:00:00,6.75,9.02,1.64,72.71,2.5,0.7483370288248338,1.8420750000000001,0.0018963399588232208,0.08709506107275625,0.7040042664536943,0.16787754159197735
2025-04-09 05:00:00,6.9,7.65,7.9,79.73,-1.34,0.9019607843137255,1.39863,0.0014398316879654309,0.4195432819968137,0.8485270885605427,0.29628831815513534
2025-04-09 06:00:00,96.93,99.53,7.24,59.9,-0.13,0.973877222947855,38.868930000000006,0.040013954434918585,0.3844928305894849,0.9161830746689537,0.31859144132809547
2025-04-09 07:00:00,245.8,264.08,7.24,45.0,1.94,0.9307785519539534,135.19000000000003,0.13917250873786965,0.3844928305894849,0.8756376424780083,0.360061632041382
2025-04-09 08:00:00,421.15,428.02,9.28,27.1,4.88,0.9839493481613009,307.01835,0.31606268213670624,0.4928305894848646,0.9256585100000864,0.49101221991382976
2025-04-09 09:00:00,481.77,536.55,9.3,69.05,6.52,0.8979032708974001,149.107815,0.153500323144997,0.49389272437599585,0.8447099491617721,0.39385996871765167
2025-04-09 10:00:00,416.25,665.33,8.69,99.33,5.66,0.6256293869207761,2.7888750000000164,0.0028710313655324242,0.461497610196495,0.5885660346150429,0.25759800566472324
2025-04-09 11:00:00,431.05,741.65,8.14,99.89,4.93,0.581204072001618,0.47415499999999566,0.0004881229446009614,0.4322889006903877,0.5467725511484417,0.23928524190910513
2025-04-09 12:00:00,467.62,750.22,7.39,99.61,5.55,0.6233104955879608,1.8237180000000068,0.0018774421872210301,0.3924588422729687,0.5863845183611859,0.2359532774477383
2025-04-09 13:00:00,371.33,695.17,6.27,100.0,6.28,0.5341571126487047,0.0,0.0,0.33297928836962293,0.5025127339372886,0.2003963332983446
2025-04-09 14:00:00,207.15,592.47,5.27,99.01,6.63,0.34963795635222034,2.050784999999981,0.0021111982641614717,0.27987254381306426,0.3289248072792215,0.15080232373184432
2025-04-09 15:00:00,140.6,449.92,4.61,99.51,6.52,0.3125,0.6889399999999866,0.0007092352109613583,0.24482209240573558,0.29398696682464454,0.13259863869213026
2025-04-09 16:00:00,96.93,282.58,4.52,93.45,6.02,0.3430179064335764,6.348915000000001,0.006535945175778472,0.24004248539564524,0.3226969404126299,0.1398201062891088
2025-04-09 17:00:00,34.9,111.93,5.1,89.68,4.97,0.3118020191190923,3.601679999999998,0.0037077804665360606,0.2708443972384493,0.29333033552198967,0.14177327650920074
2025-04-09 18:00:00,5.65,7.97,6.05,75.58,3.48,0.7089084065244668,1.37973,0.001420374920341008,0.32129580456718004,0.6669114630099843,0.23048122143232136
2025-04-10 05:00:00,5.3,9.45,4.77,97.99,0.94,0.5608465608465608,0.10653000000000003,0.00010966822513385055,0.2533191715347849,0.5276210536874044,0.1815747963104833
2025-04-10 06:00:00,42.5,120.93,4.91,99.47,1.36,0.3514429835441991,0.22524999999999878,0.00023188555065615035,0.2607541157727032,0.3306229015806802,0.14446675782327506
2025-04-10 07:00:00,91.35,303.92,5.03,99.81,2.27,0.3005725190839694,0.17356500000000116,0.0001786779826842851,0.2671269251194902,0.28276609022828403,0.136780634572846
2025-04-10 08:00:00,138.4,489.25,4.4,99.5,3.64,0.28288196218702094,0.6920000000000006,0.0007123853542910412,0.23366967604885824,0.26612355210485145,0.1236818059127733
2025-04-10 09:00:00,190.2,650.53,3.74,98.54,5.36,0.2923769849199883,2.77691999999999,0.002858724187915996,0.1986192246415295,0.2750560734910791,0.11602634418463267
2025-04-10 10:00:00,249.18,768.7,3.08,99.36,7.48,0.3241576687914661,1.5947519999999904,0.001641731168390663,0.16356877323420077,0.30495401542704276,0.11088230063986411
2025-04-10 11:00:00,245.88,824.53,2.56,98.69,8.93,0.29820625083380836,3.221028,0.0033159149898285578,0.13595326606479025,0.28054000374649746,0.09855193806365084
2025-04-10 12:00:00,252.45,814.72,2.29,98.59,9.64,0.3098610565593087,3.5595450000000004,0.0036644042282368535,0.1216144450345194,0.29150435889584253,0.09661740740364276
2025-04-10 13:00:00,215.7,753.12,2.56,99.79,9.69,0.286408540471638,0.452969999999998,0.00046631386406533414,0.13595326606479025,0.269441209874977,0.09490737872646514
2025-04-10 14:00:00,119.8,639.58,3.37,98.11,9.2,0.18731042246474247,2.2642200000000035,0.0023309207614058704,0.17896972915560277,0.17621383345616767,0.0900991458186173
2025-04-10 15:00:00,70.03,483.4,4.49,98.51,8.59,0.14486967314853125,1.043446999999994,0.0010741854924550857,0.23844928305894852,0.13628734654020594,0.09932934697195328
2025-04-10 16:00:00,48.67,302.15,5.74,98.57,7.65,0.16107893430415357,0.6959810000000044,0.0007164836289954275,0.3048327137546469,0.15153634340935776,0.12211532462276334
2025-04-10 17:00:00,22.12,126.47,6.52,99.28,6.23,0.17490313908436783,0.15926399999999966,0.00016395569518180353,0.3462559745087626,0.16454157871207117,0.13686708594263391
2025-04-10 18:00:00,1.92,9.35,6.64,100.0,4.47,0.2053475935828877,0.0,0.0,0.3526287838555497,0.1931824517829536,0.14442512551325565
2025-04-11 05:00:00,11.43,12.1,6.83,25.51,-2.08,0.9446280991735537,8.514207,0.008765023656361646,0.36271906532129583,0.8886667188907603,0.29093157520272167
2025-04-11 06:00:00,144.52,150.88,5.96,14.89,0.97,0.9578472958642631,123.000972,0.1266244089831826,0.31651619755708976,0.9011027878154324,0.33848762132180477
2025-04-11 07:00:00,348.12,358.27,4.9,11.74,3.64,0.9716694113378179,307.250712,0.3163018891969574,0.2602230483271376,0.9141060575855775,0.41903907061373546
2025-04-11 08:00:00,542.6,548.25,5.31,7.27,6.89,0.9896944824441405,503.15298,0.5179751646241226,0.28199681359532663,0.9310632927258857,0.5297992849358364
2025-04-11 09:00:00,658.17,707.33,4.68,33.4,8.61,0.9304992012214948,438.34122,0.4512541406214841,0.24853956452469464,0.8753748409595579,0.475263907860062
2025-04-11 10:00:00,561.78,819.1,3.56,95.76,9.83,0.685850323525821,23.819471999999994,0.024521160404256528,0.18906001062134895,0.6452193801889833,0.1980224594263296
2025-04-11 11:00:00,606.65,875.35,2.96,98.03,10.8,0.6930370708859313,11.951004999999963,0.012303064929275971,0.15719596388741372,0.6519803723737315,0.1837063961056084
2025-04-11 12:00:00,568.92,860.85,3.27,70.98,11.78,0.6608816867050008,165.100584,0.16996421680129728,0.1736590546999469,0.6217299280139462,0.26142581041342194
2025-04-11 13:00:00,691.67,793.95,4.14,58.65,12.37,0.8711757667359404,286.005545,0.2944308692254728,0.21986192246415295,0.8195658279482663,0.3770871769416355
2025-04-11 14:00:00,626.08,669.25,4.94,36.02,12.36,0.9354949570414643,400.56598399999996,0.4123660988855192,0.26234731810939993,0.880074639681188,0.4609021728118172
2025-04-11 15:00:00,451.08,508.17,5.07,47.5,12.03,0.8876557057677549,236.817,0.24379329833401933,0.2692511949017526,0.8350694672744045,0.3696859010924164
2025-04-11 16:00:00,281.27,322.73,4.68,39.87,11.46,0.8715334799987605,169.127651,0.17410991557521166,0.24853956452469464,0.8199023496670804,0.3255972970784303
2025-04-11 17:00:00,121.78,134.02,3.81,29.51,10.19,0.9086703477092971,85.842722,0.08837152879375333,0.2023366967604886,0.8548391659729644,0.27585460661961614
2025-04-11 18:00:00,9.75,10.23,2.94,21.57,7.97,0.9530791788856304,7.6469249999999995,0.00787219273896245,0.15613382899628253,0.8966171422217898,0.23009967351272395
2025-04-12 05:00:00,12.85,13.1,5.54,4.14,-0.48,0.9809160305343512,12.31801,0.012680881384408354,0.29421136484333515,0.9228048912846858,0.2791648284021419
2025-04-12 06:00:00,145.68,147.57,5.35,3.26,2.98,0.9871925188046352,140.930832,0.14508245763706812,0.28412108337758896,0.9287095496811378,0.3435194637680383
2025-04-12 07:00:00,331.2,341.95,4.03,9.19,5.91,0.9685626553589706,300.76272,0.30962277000684546,0.2140201805629315,0.9111833511315435,0.4012541093986109
2025-04-12 08:00:00,522.25,531.35,4.34,14.04,9.86,0.9828738119883316,448.9261,0.46215083641473287,0.2304832713754647,0.9246466904250418,0.48514973770501424
2025-04-12 09:00:00,682.67,688.83,4.97,10.89,12.5,0.9910573000595211,608.327237,0.6262477084611775,0.26394052044609667,0.9323453747005448,0.5787750853045267
2025-04-12 10:00:00,794.9,799.5,5.34,7.48,13.74,0.9942464040025015,735.44148,0.7571065596678139,0.2835900159320234,0.9353455506848178,0.6506993947504776
2025-04-12 11:00:00,852.75,855.42,5.75,4.01,14.76,0.9968787262397419,818.554725,0.842668204878223,0.30536378120021246,0.9378219296615582,0.7005076227314869
2025-04-12 12:00:00,854.3,854.58,6.04,0.59,15.62,0.999672353670809,849.2596299999999,0.8742776335298093,0.32076473712161446,0.9404500578372302,0.7214582494688351
2025-04-12 13:00:00,747.03,789.1,6.35,31.76,16.18,0.9466860980864276,509.77327199999996,0.5247904811876055,0.33722782793414763,0.8906027984367577,0.5416841486613986
2025-04-12 14:00:00,491.27,669.3,6.75,87.14,16.35,0.7340056775735844,63.17732200000002,0.06503843774007105,0.35847052575677113,0.6905219289021635,0.27816476237749954
2025-04-12 15:00:00,274.6,503.08,7.1,98.64,15.41,0.5458376401367576,3.7345599999999854,0.003844574925897599,0.3770578863515667,0.5135012870480872,0.21773991077803623
2025-04-12 16:00:00,166.75,305.23,7.63,98.68,13.6,0.5463093404973298,2.20109999999998,0.0022659413342919006,0.4052044609665428,0.5139450430745023,0.22548331757200923
2025-04-12 17:00:00,70.53,123.1,8.9,99.31,12.35,0.5729488220958571,0.4866570000000012,0.0005009932360740113,0.47265002655337235,0.5390063563318845,0.24984677585042558
2025-04-12 18:00:00,6.88,9.95,9.73,99.81,10.11,0.6914572864321609,0.013072000000000087,1.3457082877590384e-05,0.5167286245353161,0.6504941770463694,0.2851241513113075
2025-04-13 05:00:00,10.48,11.68,9.18,98.86,6.91,0.8972602739726028,0.11947199999999965,0.00012299147839285975,0.4875199150292087,0.8441050444718562,0.3151384791423303
2025-04-13 06:00:00,88.38,119.43,9.75,97.57,7.42,0.7400150715900526,2.1476340000000085,0.002210900300545507,0.5177907594264473,0.6961753161641017,0.29567774121102725
2025-04-13 07:00:00,207.93,292.62,10.36,96.21,8.96,0.7105802747590733,7.88054700000001,0.008112696917055209,0.550185873605948,0.668484286917896,0.30280896792389117
2025-04-13 08:00:00,325.88,468.15,12.14,96.16,11.09,0.6961016768129873,12.513791999999997,0.012882430848908074,0.6447158789166225,0.6548634258169572,0.3308286642628322
2025-04-13 09:00:00,393.75,613.62,12.72,100.0,13.34,0.6416837782340863,0.0,0.0,0.6755177907594265,0.6036693363955741,0.32338920450694275
2025-04-13 10:00:00,445.38,697.5,12.05,100.0,13.54,0.6385376344086021,0.0,0.0,0.6399362719065322,0.60070957549814,0.31212279667158765
2025-04-13 11:00:00,280.12,741.55,11.27,97.09,13.78,0.3777493088800486,8.151492000000005,0.008391623578642466,0.5985130111524164,0.355370795320804,0.25482387419920693
2025-04-13 12:00:00,177.88,746.9,10.64,100.0,14.28,0.23815771857008972,0.0,0.0,0.5650557620817844,0.2240488489865536,0.21432649842184603
2025-04-13 13:00:00,91.4,702.5,9.87,100.0,14.99,0.1301067615658363,0.0,0.0,0.5241635687732342,0.12239901502757587,0.18172887363748544
2025-04-13 14:00:00,59.78,603.15,9.33,99.12,15.38,0.09911299013512394,0.5260639999999952,0.0005415611113002292,0.49548592671269254,0.09324136749678721,0.1675648320688153
2025-04-13 15:00:00,199.65,457.73,8.88,100.0,15.61,0.43617416380835866,0.0,0.0,0.4715878916622412,0.41033446216094405,0.22354325993086116
2025-04-13 16:00:00,150.75,281.27,8.13,87.18,15.67,0.5359618871546913,19.32615,0.019895471408716465,0.4317578332448222,0.5042105905223043,0.24031720378226573
2025-04-13 17:00:00,79.25,115.12,8.06,71.26,14.33,0.6884120917303683,22.77645,0.023447412431708343,0.428040361125863,0.6476293848743039,0.26966169152847386
2025-04-13 18:00:00,8.82,10.45,9.23,51.05,11.94,0.8440191387559809,4.3173900000000005,0.004444574284339012,0.49017525225703673,0.7940180049434228,0.3080784638079651
2025-04-14 05:00:00,13.95,18.25,10.65,93.21,9.17,0.7643835616438356,0.947205000000001,0.0009751083374439968,0.5655868295273501,0.7191001752905278,0.3139836380850326
2025-04-14 06:00:00,137.93,178.5,10.18,82.76,8.47,0.772717086834734,23.779132,0.024479632044152343,0.5406266595857674,0.7269400082307805,0.3198158155439625
2025-04-14 07:00:00,318.45,383.73,11.98,77.44,8.38,0.8298803846454538,71.84232,0.07395869448885883,0.6362187997875731,0.7807168547493961,0.3839883581305806
2025-04-14 08:00:00,499.4,573.78,11.99,71.71,8.97,0.870368433894524,141.28026000000003,0.14544217929830977,0.6367498672331386,0.8188063228818152,0.4275073143954595
2025-04-14 09:00:00,516.0,729.42,12.27,96.97,11.61,0.7074113679361685,15.634799999999997,0.01609537938911786,0.6516197557089751,0.6655031115418458,0.3366342387156206
2025-04-14 10:00:00,626.25,838.2,12.59,75.0,13.47,0.7471367215461703,156.5625,0.16117461276183678,0.6686139139670739,0.7028750674261365,0.42174649405626785
2025-04-14 11:00:00,594.08,892.15,12.92,83.89,14.15,0.6658969904164098,95.70628800000001,0.09852566168317974,0.6861391396707383,0.6264481165765752,0.3803941960581264
2025-04-14 12:00:00,720.75,881.28,13.12,77.83,14.34,0.8178444989106755,159.790275,0.16449747350886967,0.69676048858205,0.7693939954207065,0.44515568241319114
2025-04-14 13:00:00,595.95,822.03,13.48,71.83,14.74,0.7249735411116384,167.87911500000004,0.1728245994470251,0.7158789166224111,0.6820248716145034,0.4375809490331366
2025-04-14 14:00:00,461.52,713.25,14.23,85.65,14.65,0.6470662460567823,66.22811999999998,0.06817910799166119,0.7557089750398301,0.6087329376410962,0.3825488340359988
2025-04-14 15:00:00,351.73,554.17,14.72,94.22,13.89,0.6346969341537796,20.32999399999999,0.020928887252058846,0.7817312798725439,0.5970964048792666,0.3644031085636459
2025-04-14 16:00:00,202.43,362.2,14.45,92.85,12.79,0.5588901159580343,14.473745000000003,0.014900121329108642,0.767392458842273,0.5257805119320844,0.3428239007036531
2025-04-14 17:00:00,74.9,159.0,13.51,93.23,11.38,0.47106918238993717,5.070729999999999,0.0052201066294280465,0.7174721189591079,0.4431622403052253,0.3064841370634914
2025-04-14 18:00:00,6.6,13.82,12.51,95.19,9.38,0.47756874095513746,0.3174600000000002,0.0003268119285740374,0.6643653744025492,0.44927675393172883,0.28932836907139753
2025-04-15 05:00:00,10.27,20.8,12.95,100.0,2.73,0.49374999999999997,0.0,0.0,0.6877323420074349,0.4644994075829384,0.29921958411881816
2025-04-15 06:00:00,80.95,178.43,13.29,100.0,3.09,0.45367931401670125,0.0,0.0,0.7057886351566649,0.42680257740433747,0.297097106027867
2025-04-15 07:00:00,162.5,379.2,13.25,100.0,4.17,0.42853375527426163,0.0,0.0,0.7036643653744026,0.40314668446417506,0.2917286465051558
2025-04-15 08:00:00,186.2,567.9,12.92,98.79,6.02,0.32787462581440396,2.253019999999979,0.002319390825035817,0.6861391396707383,0.3084507735742142,0.2686915920285822
